timestamp,e2_node_id,ue_id,min_prb_ratio,max_prb_ratio
2025-04-09 16:34:08,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:13,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:18,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:23,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:28,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:33,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:38,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:43,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:48,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:53,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:34:58,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:03,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:08,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:13,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:18,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:23,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:28,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:33,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:38,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:43,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:48,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:53,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:35:58,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:03,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:08,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:13,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:18,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:23,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:28,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:33,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:38,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:43,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:48,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:53,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:36:58,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:03,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:08,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:13,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:18,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:23,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:28,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:33,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:38,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:43,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:48,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:53,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:37:58,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:03,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:08,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:13,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:18,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:24,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:29,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:34,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:39,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:44,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:49,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:54,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:38:59,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:04,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:09,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:14,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:19,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:24,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:29,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:34,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:39,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:44,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:49,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:54,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:39:59,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:04,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:09,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:14,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:19,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:24,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:29,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:34,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:39,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:44,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:49,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:54,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:40:59,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:41:04,gnbd_001_001_00019b_0,0,1,20
2025-04-09 16:41:09,gnbd_001_001_00019b_0,0,1,20
